Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
0.464853264703376,0.4303079644559,0.584555723738017,0.60294474553127,0.429429342553967,0.469703698067302,0.375352723950898,0.340641678609831,0.431981877997395,0.444011834992203,0.494355993851952,0.396498414204309,0.516553390518589,0.396621158096397,0.335430049293777,0.37064138186349,0.368749371405089,0.481367517715519,0.383984181684684,0.505229869042315
0.458437807731896,0.421869971404109,0.599247609806583,0.608203518305875,0.426869218773407,0.47948684620857,0.396447863001361,0.358262519477079,0.457867249403079,0.440856035414135,0.492115085408338,0.430155290830002,0.515320302467284,0.410047589567226,0.339556900386236,0.377183577536977,0.383214948341926,0.501026369274915,0.370651544898127,0.475617892528159
0.449075957982463,0.415809061154388,0.599176201499409,0.616089593529055,0.422754682001053,0.486458627131719,0.415585653257989,0.372056781451543,0.474688287132351,0.434280620849865,0.494241432120911,0.460252290288488,0.491891235943938,0.429752309602723,0.344139362165499,0.382106728815993,0.39666253720227,0.508993770356602,0.405144707731094,0.410667776148862
0.437197291695241,0.411789946591723,0.596627925957341,0.610474065877609,0.418687657676552,0.489843547782673,0.437314147810034,0.379445511493348,0.485676388511198,0.427788070541142,0.503116587078232,0.487326007413512,0.471218441808564,0.444467233769805,0.350633365422573,0.393816989254951,0.405433896553617,0.483626099190622,0.449999141511372,0.358883571330876
0.426128087052217,0.404310150891285,0.590006092309701,0.609201194611161,0.415153637762127,0.490605774928891,0.467027046972561,0.379433418511537,0.504577414164025,0.423997295139026,0.518306094977377,0.506455690839241,0.467807458994581,0.453383219331834,0.358469538847136,0.412939360365384,0.410957381513289,0.443123600679897,0.487296820423155,0.367110243196496
0.418496592765998,0.395244463245154,0.577472931193879,0.59695400769937,0.413259511514009,0.500996469247908,0.50269704859719,0.37373388901773,0.530786476919765,0.422585357338046,0.533895549739967,0.520995999252846,0.476107997210614,0.457310400130521,0.367607811011893,0.434874126578831,0.409399124346827,0.394371348212237,0.511386306133384,0.370322265942031
0.413212734986211,0.385361306797286,0.570773626482666,0.579339461123217,0.417494874441846,0.507703378126251,0.536994200507623,0.36724087130688,0.56679232011032,0.426081082354252,0.543178185516024,0.535704965316138,0.477622324407487,0.455296951665628,0.378305011856204,0.458085096752591,0.401057021416888,0.352139109911617,0.528876451050912,0.356201588894485
0.410507717243138,0.374173490338356,0.569924450334294,0.57505576621373,0.421884636576802,0.512043428504513,0.560161083134981,0.364536087681551,0.589777817674244,0.435119158577301,0.546687405158846,0.557911855909429,0.483040487563589,0.454818992873347,0.38927714358327,0.48246051392938,0.390958276555745,0.324318239034685,0.543990977421989,0.35122472260996
0.411165181718776,0.362671011875591,0.580225102226181,0.584102499415835,0.425237442138121,0.508291478480503,0.563779196674797,0.366921396008492,0.607709435833766,0.449873822077235,0.54964074826501,0.576646806903984,0.478139055032824,0.452661385731978,0.398974498608225,0.503276474912965,0.381005453287008,0.314706397368071,0.552563846506685,0.360903631840178
0.413115635071344,0.351373378285596,0.589410823033595,0.597964034246338,0.428234746306435,0.509362156599741,0.565451003468873,0.374892787149806,0.618645711631266,0.46875720300548,0.557052188580128,0.577972564367813,0.472908957036505,0.445336408183661,0.405909188409545,0.51821108823593,0.368848364023609,0.315426735540339,0.557901557464932,0.376933841230732
0.413484741745188,0.340352394063918,0.594171770031312,0.611886848993321,0.43034736322622,0.53169924120924,0.56795248236624,0.385088999038061,0.62341585961625,0.487583550958131,0.567493864906675,0.584754696275692,0.454015066709726,0.434263069078612,0.408968306821119,0.526870852932399,0.35706165845584,0.318174012619877,0.553272041810894,0.379174505918625
0.411759170322438,0.330589097541378,0.604468367792208,0.615467825764547,0.436677648595965,0.557576082315009,0.576075537976033,0.39059942371563,0.626201259752565,0.50326858378377,0.577150337347266,0.599336544786166,0.439107748352639,0.424117366115136,0.409307210759703,0.53513430438348,0.348618837126075,0.32136726092674,0.535203404575925,0.371625226605912
0.409744988730648,0.325110435332686,0.610512280328249,0.618469800512843,0.444494598998543,0.571412804926365,0.587114898792906,0.389408776824187,0.624596429384234,0.513616800108334,0.584303021400882,0.609757137785663,0.420955692433379,0.410880600088618,0.409140626906831,0.542386698914025,0.346225754167818,0.326677696262506,0.511566908194106,0.363097314121631
0.409198010528453,0.321656833448918,0.614546055786092,0.615458674788186,0.457700321866086,0.569007026159791,0.58810835851513,0.386197076127051,0.625881032309624,0.5186206908433,0.588499832456104,0.611332788342569,0.400371276655413,0.401621405875283,0.409044885376938,0.544693760784211,0.346936495584182,0.332381753415809,0.488432672322783,0.356728964772805
0.411206842320361,0.31736508456229,0.616585607940896,0.59604647174476,0.465814552083597,0.561446474784844,0.574170692956947,0.383572633555815,0.632571797987462,0.520080204409044,0.586596312481224,0.602020898660086,0.393869505550425,0.400576770727687,0.409436625360727,0.53993841622581,0.350434887732572,0.335532145321305,0.472095381045081,0.365266026024557
0.416551095252976,0.315082775968179,0.614827721550597,0.58345596148703,0.476631318939967,0.565494180754361,0.550421192073652,0.381386204833999,0.646757728330821,0.518463310057173,0.582467614130506,0.580254127918948,0.39369823562499,0.412978730211376,0.409782314948687,0.528944474777383,0.358692832746893,0.33778647306684,0.465267260278549,0.38829887737398
0.424554858994171,0.315018000437553,0.609497188830407,0.587597298272548,0.485676171899607,0.57099825273086,0.528092630629807,0.3825658898379,0.665185250687462,0.515680960108085,0.580312684842239,0.566106684300981,0.386753950212693,0.438018906646805,0.410900130723443,0.514041801800013,0.369683563726634,0.341131423703936,0.469427836415935,0.413282248319123
0.434718433364911,0.318560662687833,0.600047778477209,0.604939525322474,0.499215907262852,0.582248851734489,0.514334804948645,0.390018888701208,0.681696516923401,0.513555476507735,0.583089611768718,0.568770268207862,0.380769145522946,0.469714489846148,0.411452709472358,0.496717321545926,0.380746975760091,0.34561871027115,0.49447838351551,0.427202751347752
0.44280894498727,0.325975480322947,0.597921269652115,0.636173382539176,0.518784305575585,0.592471272806371,0.511194294282409,0.401089394818335,0.697733561522032,0.512917885434792,0.58828274963292,0.576884531358586,0.380406192766462,0.495463952229525,0.408761868481385,0.479554176742635,0.387353710704368,0.347985422308509,0.521157938533215,0.438293221751874
0.446266883484033,0.337017203309394,0.601977720949861,0.671807161555358,0.536755860699444,0.597203928998886,0.514965284481766,0.411685066496054,0.709405409562824,0.513811363055877,0.591607093888664,0.573113439147309,0.388157730016563,0.510644589939108,0.403659425839584,0.465701500972605,0.389909187933924,0.347362289429852,0.542961657621002,0.447408128402843
0.443599905976772,0.350154368684795,0.60782699063722,0.699011786392706,0.561222193586349,0.600282706715032,0.515926001094781,0.416622271536824,0.722501376964783,0.514735289171699,0.593050125928712,0.563963577195275,0.401084076657729,0.514676181849482,0.401222790416563,0.456007617355479,0.39052196698457,0.346214192219302,0.541614720939066,0.453754184199567
0.434603856819706,0.363573820539304,0.613228573788892,0.712888429476682,0.570509349625184,0.610424206299411,0.517126607726837,0.411220235157382,0.741714980400479,0.512789479605477,0.592845323626926,0.551596766606387,0.422336371123907,0.509415971522186,0.400858376636652,0.450779354377383,0.389663922808876,0.346633559386952,0.530561998393325,0.465373501191778
0.421672116948128,0.375158130005831,0.619814248043298,0.720649995453482,0.579446089171057,0.618785484536148,0.504636282021754,0.407972586578082,0.752322699370672,0.505598745209116,0.591462863981159,0.538530904386872,0.4405871834015,0.501938924597562,0.404309826598666,0.451704615730412,0.389217063457943,0.355345545673377,0.526366892780507,0.475289631141321
0.409440447314897,0.383763074765526,0.630565681252072,0.717371225470442,0.587577728448297,0.627762301976066,0.476816169996585,0.413705348961705,0.755380321643128,0.497414644884303,0.586394570759684,0.524470134779945,0.458914723254402,0.493893673917845,0.410964292915053,0.462234447749582,0.391457939453858,0.386381062160559,0.527358574840572,0.478194777225301
0.401651229356207,0.388602168912823,0.642882448833705,0.713697841073731,0.588359134039599,0.649772782229746,0.447233644657152,0.421880093167769,0.756853999210219,0.493818601942565,0.576654642100794,0.514606505805824,0.475130997578146,0.479947999894083,0.417214468871856,0.481172506932941,0.394351823186629,0.434347205757998,0.532805993140743,0.465766306592056
0.399346502174816,0.390428061429253,0.648014809485121,0.710784767342085,0.595747622993686,0.655666020605557,0.427818581426884,0.425546777025393,0.758557696009992,0.494243624387848,0.564081618142583,0.514505531709918,0.48917724923173,0.459129723044438,0.422862924860998,0.504015411715974,0.398109374983866,0.47511971061194,0.52350779261344,0.442217882452984
0.403311511659601,0.39013688316423,0.650757135489676,0.709728109837557,0.604671903598219,0.649553918582456,0.427141108721094,0.430196042626284,0.767770235009019,0.504508176709817,0.554086535655877,0.523354358205492,0.50364562706881,0.442811972555335,0.427542376417919,0.528848751156501,0.402283258611083,0.508497766607907,0.510955864283099,0.428163865915431
0.411914435490242,0.388738085425576,0.652382652146624,0.708989306084175,0.603574211204503,0.645395391978137,0.436325547535821,0.430908829224015,0.776367745821937,0.528805159277903,0.545421802101463,0.534165605147304,0.50988744921299,0.436019200412224,0.436293453037696,0.552587443838887,0.406794499477089,0.527444767322337,0.494758620978819,0.422475216058138
0.42141993436387,0.388471745617381,0.653018823532005,0.705786209595483,0.607190682057385,0.636823676728128,0.447899726197856,0.4303689523602,0.787715356255615,0.572810571784247,0.543696111077389,0.541832447043626,0.501526490955847,0.439849021050759,0.447333300861036,0.570953011302879,0.408683312728707,0.542044104236057,0.47763769397837,0.417207763033328
0.43101502413574,0.390961881137184,0.648945669359467,0.701720491135261,0.615296464372803,0.62561552085111,0.457425011583043,0.425925078802925,0.79656159590305,0.619916516924334,0.547153442779997,0.546438322959533,0.485380872732082,0.455180373298458,0.456919569197464,0.585153036150576,0.406929976154599,0.558642566095093,0.463837493844891,0.420988129118317
0.442539498235476,0.396556341119122,0.645571403504117,0.700508249918762,0.616124129367815,0.620919270445278,0.465264202444032,0.423820295618683,0.811296133758091,0.649398589095751,0.548297168497301,0.545727749043381,0.459260667200715,0.474603550599781,0.464498846117051,0.596359517348629,0.402401447378148,0.564870912747018,0.454153610728006,0.436658044779565
0.457089625853026,0.405255972062075,0.648677235029646,0.702409966506872,0.622632695718755,0.61279743774027,0.46473947426271,0.427177076320422,0.828349018613141,0.676998575697164,0.545598027291978,0.537116045207458,0.420240449015984,0.489747388844101,0.473047400495894,0.599261918896209,0.399596134904758,0.569077437807873,0.452427977004503,0.448646689970409
0.473936242778429,0.416595668132298,0.655770620066471,0.704560349470256,0.633570551500313,0.606221314326081,0.451059194039959,0.43419477055167,0.849979236854137,0.707934781703147,0.537731875847742,0.527515669547122,0.386310833056207,0.502244518499189,0.482988404372409,0.592050987196691,0.399283871667419,0.573569768400956,0.460235334876037,0.458074840606004
0.49077633020951,0.429410468082377,0.66182660939136,0.708323381613628,0.63321278176554,0.602448203984323,0.43161091235006,0.445110118095627,0.862945974060754,0.737191123302502,0.527944048901019,0.519444347541876,0.358316300049294,0.512791899783171,0.494489088238462,0.579747757827107,0.401187438095732,0.562721914894681,0.470998783346421,0.467598888925603
0.504417839506939,0.442914017695224,0.666762597420108,0.712052438459845,0.634584398970645,0.596333137532115,0.41460933744551,0.460858549236966,0.868650087573918,0.762887644752745,0.520824597666194,0.509285854192324,0.349536288410152,0.514842620512962,0.510894507713082,0.567638349868105,0.403198688745737,0.546841981673407,0.471883718021762,0.466148432072206
0.512776637493688,0.456979574064154,0.668749293520988,0.711220542605113,0.638581320221186,0.586381010498587,0.403989905448155,0.478617389677012,0.859798170921194,0.780706742513713,0.516553916169203,0.496759335031849,0.361040956338324,0.509144950139333,0.530674275959038,0.555139090632148,0.402979419006896,0.52659182748778,0.46466575797877,0.452615930364511
0.517688226686445,0.470106403939855,0.670295228819235,0.706474583449893,0.633070150149239,0.592413607355697,0.396241272311967,0.481133320261224,0.844878208237381,0.788269532924692,0.511279495677769,0.488811603861172,0.390480211376253,0.50027624760952,0.552534250818269,0.540632885814727,0.401182888449767,0.49914950084177,0.453101085137553,0.4353372759976
0.520477702362838,0.480282105458729,0.671090663217368,0.699170099893931,0.633966369234973,0.603245571558685,0.388798063785764,0.463330190353265,0.825256892676727,0.792682800545577,0.502352136634379,0.488445336097951,0.437789125948142,0.498403112372669,0.57619409742732,0.526047964314167,0.398795901048145,0.474112321509807,0.44506426896041,0.419044086042894
0.520820633148216,0.488748229617706,0.6703354758966,0.692930454976848,0.632908949541326,0.590099123633804,0.381463251066575,0.444064901234224,0.80631015316968,0.790328931303133,0.494901468952763,0.491710566331448,0.48746910590353,0.505542730484672,0.60080112271167,0.511646950378955,0.396000695973715,0.460393978189967,0.447886663466351,0.411220245683689
0.519169228821171,0.495721675785724,0.668536605344898,0.693572473164836,0.630142985698648,0.578804472947682,0.37448354876127,0.425718429258465,0.796868486109881,0.78393488640122,0.487688851358714,0.499590756864395,0.518513812866763,0.51322236720342,0.624352573385914,0.495470746960669,0.392816200957681,0.46008325565021,0.458039650182874,0.414905851255919
0.516984658262855,0.500266487149609,0.669062488677124,0.697894177688725,0.629927085938108,0.578501622335069,0.36728073479879,0.411956826773338,0.793365388767314,0.773348095334072,0.484218265457471,0.504811062068817,0.513983672025515,0.512994389953382,0.642476905509016,0.478313442880603,0.388327461019563,0.466978112006091,0.450930388552348,0.420259378013065
0.513979441845915,0.500557030566716,0.671468658018795,0.698763098952851,0.623481532969393,0.573636125759051,0.358853578634581,0.404898727463095,0.785756973480808,0.767235857667276,0.483751479230888,0.50537100503791,0.481778437781616,0.512402671845247,0.655740926013358,0.459828531253428,0.384038252737191,0.47621139875325,0.453276293093752,0.430566053608969
0.508986300932605,0.496569325764983,0.674126558148628,0.688927395926767,0.616187258141903,0.567401875708506,0.349805240544726,0.400672563784397,0.773945260107549,0.767997936087122,0.485058751916554,0.503318530010252,0.440090952375906,0.520452823326902,0.659813097009982,0.441552349772744,0.382209855296771,0.485463481137296,0.466002172277859,0.455443496690903
0.50499759461554,0.49288222357718,0.674918336732095,0.668187145208653,0.609321154244341,0.553051907602324,0.340099663438631,0.394751548332494,0.766730375790981,0.773536974049578,0.487393266738072,0.505481357313918,0.417869614675851,0.536427390527687,0.652123366471893,0.426003800774429,0.385119435030744,0.491708465336376,0.474677561792461,0.490262968619211
0.505571042827863,0.493600194167831,0.670552109376826,0.640659921121137,0.596306333017334,0.538842169461241,0.330738757781142,0.383548309823319,0.763215268460758,0.774888153540104,0.491131178905443,0.506263962791543,0.421701296367935,0.552564687574591,0.639608668529219,0.415275030389436,0.392951474608986,0.489737143523903,0.477989078418694,0.516670815412101
0.508298294321332,0.497723651049659,0.659052145245511,0.607350081636064,0.585497603148544,0.531642235211156,0.322442015759798,0.370577234595759,0.76065820280548,0.770984621461351,0.496125060029659,0.509202653847905,0.435701749519672,0.562912495511564,0.626507761064322,0.41333433435528,0.404254727623026,0.477869200943277,0.476780611327833,0.524484352078243
0.512704382616367,0.505596456033127,0.642056963788584,0.57112626493389,0.57901389594066,0.518849747384325,0.317712348769281,0.362230093356592,0.75933198869239,0.758818346199394,0.502142761752847,0.517418586339995,0.458181370948603,0.565534561317732,0.611939189767809,0.421467972126303,0.41420759297013,0.455728362849158,0.489201261242316,0.521041593722484
0.520651547540161,0.515123792773994,0.618996345137716,0.534840358081241,0.574116463431888,0.513524199469361,0.315807483707078,0.360526298671282,0.747683749222049,0.73737195377261,0.504449979918517,0.533671173985238,0.469083921182117,0.559359797039552,0.597806505898192,0.435948793147594,0.425277637489007,0.428533626475314,0.496649660488819,0.509178613847605
0.532396736041617,0.528002794680662,0.591795161348776,0.498942258057207,0.562125115067515,0.51850084962251,0.317710509256349,0.364115027372172,0.714018897217923,0.716365749392032,0.501186065715299,0.549460762696279,0.466093055838127,0.556639310593886,0.584401842962883,0.453628251617572,0.438398433394341,0.402654570993632,0.492263469491867,0.491914570224423
0.546293305514069,0.543177804852163,0.561617202692518,0.465165913407539,0.548850108597669,0.516632618810504,0.322232096330071,0.370203486880112,0.671872806683465,0.694606350409268,0.496678770557735,0.562012770587925,0.469729941676158,0.556246311059244,0.567156368302407,0.474224466968256,0.451806512974853,0.386300798605414,0.483699045940089,0.472861002057854
0.55674935177498,0.554281931914566,0.532132547341002,0.436719243165978,0.543950432477888,0.497222527332596,0.328394213351356,0.368926644543139,0.63178173021839,0.670497759077492,0.489722396441519,0.5655277021204,0.485298510518526,0.553005634943345,0.54310498545399,0.495433473863178,0.460352283184406,0.379707292842035,0.473856117800842,0.463150806036134
0.563251201572685,0.560426957445791,0.504613146872786,0.414735982438595,0.539598851351111,0.475494126257921,0.339376069493974,0.357288102874691,0.603221830188703,0.645900925608815,0.482988357701418,0.560996991749119,0.517198340131571,0.539722346552949,0.515506216698935,0.51222855535962,0.46884511575972,0.384470353495209,0.459790719937124,0.4625116350149
0.573236599464896,0.566159252066353,0.47886723472429,0.399495663441718,0.529898768125604,0.459008667897399,0.353755884972571,0.340149154668721,0.591759022994429,0.615764502814087,0.478322037037101,0.547394453976452,0.557417468346592,0.51674196481212,0.48727225442049,0.519528247492156,0.481109595631209,0.396880095583486,0.448299743550585,0.465171742213206
0.583853083704911,0.572557334396899,0.456258878541432,0.389734713257332,0.519344705031937,0.455476310804061,0.364830078568707,0.326672649628014,0.599235539535227,0.577578641546009,0.477631030405729,0.528975004822763,0.580859391319576,0.489218407446981,0.463379680465231,0.518612141382587,0.500273255658114,0.416520099062258,0.448911793506851,0.461398946091711
0.593093648152356,0.580601584049604,0.438712967273978,0.382792592102807,0.511440589499898,0.45257921298804,0.370017619498024,0.321119941419619,0.615687947803283,0.547269512188788,0.477016387163665,0.516735517844966,0.578816127319648,0.461444151825813,0.449587421511718,0.511380932011261,0.525821457887978,0.440971161785205,0.447196572440405,0.454046646726046
0.596074449773895,0.589833403975807,0.424840769229052,0.378023284306925,0.504277510612752,0.441087924953205,0.367369261964391,0.321020033890403,0.6309200252821,0.532965598522907,0.477276397848781,0.516671776364413,0.546484871320621,0.437640000037593,0.444743985096071,0.498223785308076,0.551333158576724,0.460602644327589,0.445547090577937,0.444251308923447
0.591155342884536,0.595409570929708,0.414046587847326,0.37419378179326,0.498392610702116,0.42848217458092,0.363072497524482,0.320633575872314,0.643458563861968,0.523291581220157,0.480167538703815,0.530979966743103,0.516279582311242,0.420818176418334,0.447847682128538,0.481454469930517,0.572748588963663,0.47719245553655,0.451380929140583,0.43056027643727
0.578454029388309,0.59533592545796,0.407345512695403,0.369212093108476,0.49135208217875,0.418219268184761,0.36086383182849,0.320068612780975,0.657796288057301,0.51143434693417,0.484121533972126,0.556517362501021,0.482619321221692,0.405677993645051,0.459861812281864,0.462633420469424,0.587854161970337,0.489868100854135,0.461112456080557,0.42799752065276
0.562919073231325,0.591068857804951,0.400705573271292,0.367726817277874,0.483946007050685,0.413196859435742,0.360418201207491,0.321212835422183,0.666936342174043,0.500281538129642,0.488784410406994,0.580389891725511,0.444668013327537,0.390634113342984,0.480775415465338,0.440945493989694,0.594304330368406,0.492057390647327,0.477820915034016,0.440463309156253
0.550118702456242,0.581216966891258,0.393871360497289,0.374472746971985,0.475971628036891,0.409848025042704,0.362416885602558,0.324661246269343,0.674243809370054,0.491764792874562,0.486269645012621,0.596146962380472,0.420182432458614,0.37730018645289,0.509229613944211,0.421497646412701,0.594457740884205,0.490677723750477,0.486861406773161,0.461833063990587
0.541455220182655,0.564010773654671,0.38866873524198,0.392505809562667,0.472050408890787,0.404765533308248,0.364249395614283,0.328187733116791,0.678100762361991,0.484048174313581,0.483707713129437,0.602097499269511,0.403460974743078,0.365297800321954,0.541763672701286,0.408476422675113,0.589814301396172,0.490670530134816,0.480024395915661,0.479005027658597
0.535786995362464,0.545437207139555,0.38519229388889,0.419776184056011,0.46823381986587,0.386994693648985,0.361579532832649,0.328306841686724,0.674454233127455,0.478180370561848,0.478831825980662,0.597265121220105,0.390323820717233,0.352903899707926,0.573684436555887,0.401568580055063,0.581502347857632,0.487043944198099,0.477412948917827,0.493776162223975
0.531309333634635,0.529485548784701,0.386294674330661,0.452427707362678,0.459103534197324,0.359098688681642,0.354024463729531,0.328685210418902,0.671495803224903,0.473137311885394,0.475515437674906,0.585169163478605,0.3642237930021,0.34057398736441,0.60231889056351,0.398367741812196,0.56949632070041,0.485070896707874,0.47717104752047,0.49724120975518
0.530114523441323,0.515337321373789,0.395150324278661,0.485965375151716,0.448143897656445,0.337969242539761,0.339988897956077,0.332924729770079,0.671553127051055,0.469894558814753,0.480305474348982,0.572434992107109,0.330236217855553,0.328849768446413,0.62354053047809,0.399306042873134,0.553667140294934,0.483375518611581,0.48433102953636,0.486734498899011
0.531976892592921,0.503504681737757,0.414055893342663,0.51444426679919,0.439099898522812,0.329936499250512,0.321946028130212,0.33901960591593,0.674500846264056,0.468921446402917,0.488485724670772,0.566865261195222,0.320832637941613,0.31787088225029,0.635620896578804,0.40440947963892,0.538370329597512,0.475854896801603,0.491261817478109,0.473299003264709
0.532634093707578,0.493769727133595,0.438382143749386,0.534090354982262,0.433569480444192,0.328308247552362,0.30846335774914,0.34434543749351,0.681360926547549,0.469947681337715,0.496898668076935,0.56637545294715,0.335239304143385,0.309390677883761,0.641910006464733,0.411789093334913,0.522443024826327,0.469491984075768,0.494364374446296,0.455394775837947
0.531754134181356,0.482179520409614,0.464032620312068,0.541196367854825,0.428418202520351,0.325938485131624,0.302128281738514,0.350860567274518,0.683458898775158,0.472566556361444,0.506789738472806,0.568646787990768,0.354770226540606,0.307118961515723,0.640264220613022,0.42151214473312,0.50563992868096,0.472826398640343,0.502368801377497,0.439387067201199
0.525388798051768,0.468518999266605,0.48728380095689,0.535233188442813,0.416693899532949,0.322831633603201,0.304274934277797,0.356697045930313,0.675730688152272,0.474605016152915,0.515104860833905,0.569179502301901,0.37940470160186,0.309820576770257,0.631337498706462,0.431681278192052,0.489672406680407,0.47809054424596,0.509324336568587,0.433095290167909
0.512581413951685,0.456059531783132,0.503051783741178,0.522086010426091,0.408592476301908,0.327991951637835,0.317315012292526,0.35947126744484,0.660935413820314,0.473224356184548,0.517754700678327,0.568015976425202,0.404995893691808,0.312236058057073,0.621290578919221,0.437831919687194,0.473004104904916,0.468874397479982,0.511952611151842,0.438108467925177
0.497146455519824,0.448065823592191,0.508854025342924,0.506798675660138,0.406576851492702,0.342480115501649,0.339930034442589,0.359762557044942,0.645086911745394,0.468459740110036,0.512816393630164,0.564147412908599,0.429082757420468,0.316286548816425,0.610344621054479,0.440147259405538,0.45499801824602,0.439666728465642,0.5095543010487,0.4506295354636
0.481668187620855,0.442388597280933,0.506758266898687,0.487107339223556,0.404201350493131,0.357402723857918,0.36875995169528,0.361309309162969,0.6283680119349,0.462845411119473,0.50261759154632,0.553077024033786,0.439512988552254,0.322114793664591,0.600124991619794,0.440567623956365,0.441191126940959,0.406042552677514,0.501182943662611,0.464440199641752
0.468704275047601,0.433055755873744,0.500378360841414,0.464806438117122,0.402931310023638,0.37228695468185,0.39092435705096,0.362499590003911,0.607389037982572,0.457006580574539,0.489662611151364,0.531698062900051,0.443157822324474,0.328245365367527,0.579749600778466,0.440745296259214,0.436358114403624,0.373810219390233,0.493637452359136,0.458593263385787
0.45725841405566,0.422875413491419,0.494317810622614,0.447974295182325,0.404854227277238,0.383317996115468,0.401300143987174,0.36447796338858,0.581951857796232,0.452185976270632,0.476545118765765,0.50409256251156,0.43347213106837,0.335031867354608,0.557440148664567,0.44612245252824,0.441462978517936,0.342361430399152,0.488187687946498,0.441887339888612
0.445923943377779,0.413887076174585,0.489110171028627,0.44124109739433,0.407216870321261,0.392074647644195,0.403633606550763,0.363645264576687,0.553550720929008,0.447438951428021,0.461263529900131,0.468715528692799,0.403404736571831,0.34535370828847,0.539508436121797,0.456780125087278,0.447497091636508,0.317510248870618,0.478680056940216,0.425484158213961
