Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
0.739339815814041,0.732779499787812,0.768262925205257,0.745432149938358,0.68655602071215,0.679011676911748,0.84522320583511,0.726533795140753,0.791783625527223,0.720760500764811,0.740836615316896,0.755233524823921,0.731484165361598,0.700601242173293,0.737664199743385,0.754066189145357,0.75540443213962,0.780897665575199,0.741775334224604,0.675756487719547
0.736828656809038,0.73987364149273,0.761727678359184,0.768871405319922,0.686522529090984,0.684423659758979,0.844060917077734,0.723864648296971,0.783798411998757,0.726077215947755,0.740180341849705,0.752421777479411,0.735542882005498,0.700789847880992,0.736654250471292,0.761090730014899,0.75339726759217,0.785805680847392,0.703022385770007,0.67174142831455
0.734338070454979,0.742612306983826,0.764186645152645,0.788594603722324,0.688427532247704,0.681461254103049,0.838724374982664,0.723675336923047,0.776451046620234,0.731063566255588,0.743328648493047,0.751140791290009,0.728810462248382,0.69692699150331,0.735964747824007,0.770821369095458,0.747033361789386,0.787929641580053,0.67921693770875,0.679542996883156
0.733795704828342,0.743263429610482,0.765392797759798,0.818675242594803,0.694730015286008,0.680235222032529,0.818943430815209,0.727036357339831,0.772201439222771,0.735823019313831,0.747784211952976,0.752603648699789,0.708129702153513,0.695307477761048,0.734722964136462,0.779596586157331,0.737154352362558,0.784044629572729,0.66503825445385,0.692242517573658
0.735877155069212,0.744102965765029,0.76861287901979,0.841028614070122,0.70367481583998,0.685588652540984,0.796649083615395,0.733212865693925,0.774062352417825,0.739876273734092,0.750426438014865,0.756450545474303,0.693468789931414,0.698348096991988,0.732146114549123,0.785480636797741,0.730853221733386,0.778019176548617,0.662463665922407,0.698226190624736
0.737476349011723,0.745569878079577,0.776033727098609,0.872994426797086,0.711944492902521,0.68931307478023,0.776028712135928,0.738499121431849,0.777476077646074,0.741633186096728,0.752510584050071,0.753285170543487,0.690661166216866,0.706312603858584,0.727785144347376,0.78833491113709,0.734286501971915,0.767217538122302,0.670639213381647,0.684689766921206
0.73682870797936,0.747319014783875,0.781208674668242,0.912962234423227,0.718225814032442,0.686302402669827,0.756846538473345,0.73757305716497,0.780647366879771,0.739586795727952,0.753365204335144,0.7444321351893,0.700685831990062,0.720880598861173,0.723140514572448,0.785765274773675,0.747344198027107,0.756106915908882,0.678042920061261,0.665796373425294
0.735396932433837,0.749176162409227,0.791091164280824,0.933618103983942,0.723418457094623,0.685489733379094,0.743020354325238,0.730667254483427,0.785179659971447,0.733997477989495,0.755495701318338,0.741003080646936,0.714082960926565,0.734142252153378,0.722138546917343,0.778539917181576,0.763135251817743,0.751749522083882,0.68229405256848,0.652773034116088
0.73384974874317,0.75124488324568,0.794097055322028,0.928022124494313,0.729595159034131,0.699652768662812,0.741773428435519,0.722112032496298,0.790135930781321,0.728107883267806,0.758228726251868,0.745960979734179,0.718290016403919,0.739633457200322,0.722887336101252,0.770465877848871,0.773808714295063,0.751878440733613,0.679633131266541,0.646509651494238
0.733606001408445,0.752928064136496,0.796681191853898,0.90830687187917,0.739951894503905,0.711915253308437,0.749270346574935,0.717640792296318,0.791875866135754,0.723631822833209,0.762105149590256,0.756009751539577,0.716203313036438,0.743027423193173,0.722154002336639,0.761900412604358,0.774747575347246,0.753360835068195,0.678651696191321,0.646332605218251
0.736244935553563,0.754093300964404,0.803850740269555,0.874106393627832,0.750833319977489,0.705243242998352,0.767200923959907,0.720097127919541,0.790414749278372,0.720991131014676,0.765495526081474,0.766454850163071,0.712175226301144,0.74587600910367,0.719946383587714,0.753543016735946,0.772562037860248,0.756877387873523,0.683127909564628,0.647769904596652
0.741976221786083,0.754661217963021,0.808880092887712,0.844404785880924,0.758288019575613,0.697494420971738,0.788048477635668,0.726143473232012,0.786520171743707,0.719519939819863,0.768599470362774,0.769533019482583,0.713716744626483,0.748207721253936,0.71648024909767,0.746598588670282,0.771161653490874,0.76382449729482,0.683286543517559,0.648991849307948
0.749015931651202,0.753456520129716,0.811562501801085,0.820201738309002,0.760249123269459,0.698896353825285,0.80636107099012,0.731390646623598,0.784212237129463,0.719209425877579,0.770426447017586,0.765141038550197,0.725584609990796,0.752011826705145,0.712026068238264,0.742650616312831,0.765876649022376,0.77292976988341,0.678536629667253,0.650687074887651
0.755470308456581,0.75103390604869,0.807046867195185,0.802450058766817,0.756542281154703,0.70698050577358,0.825766154200839,0.736161810374227,0.780608385680301,0.720795140536625,0.773154684836724,0.763530907988038,0.737898558091765,0.75452920305018,0.708098276478416,0.74039634210938,0.758252205154085,0.780422390651863,0.671479201041638,0.65232755565205
0.760176737831156,0.749011308286385,0.810347416839468,0.805528725187758,0.750370000643303,0.715825343362333,0.840448448372714,0.743498833439533,0.775428704810669,0.723841722438688,0.77928642452566,0.76926099132358,0.745154720668424,0.758047636439572,0.705751494463551,0.739573895413428,0.751981834928636,0.784035082205609,0.668205684180153,0.654750267753987
0.762798754694638,0.747881971193292,0.819926148184487,0.817382963117959,0.743103350850214,0.718136924019857,0.852848554152565,0.752860556345421,0.771918167807585,0.728354239926231,0.784263499425157,0.780070785642055,0.756434251049821,0.764865750470592,0.706036334254741,0.739000333110811,0.744286548869226,0.784147980069327,0.672940025461422,0.660378924075569
0.761642060116594,0.748046005062941,0.828835761275625,0.811809961904824,0.739129393258381,0.716743278323284,0.85942830845142,0.763189533121663,0.769225575398476,0.733368012923682,0.786990747507516,0.79325376572348,0.773028326751388,0.771267801664334,0.706934419841169,0.73768817750888,0.735808598438913,0.776875670335856,0.682221042273644,0.666804297001515
0.755590335026802,0.748470689001808,0.830356170622526,0.783089252356035,0.737682397441882,0.709148358495345,0.858402723608245,0.7686585175448,0.771250200052179,0.736704442010025,0.787437635644541,0.802109686028496,0.787574334651191,0.773611060302808,0.706138840624733,0.734210950057144,0.727524886801067,0.767777444671639,0.692313514935945,0.678655673010429
0.748210413287586,0.74804415565194,0.816372359559658,0.734943074890161,0.737101395388883,0.701213613470458,0.851658302413187,0.765867158956207,0.775035001284515,0.736440091669507,0.785868980009517,0.806349164188889,0.802622490732337,0.769394113372632,0.703163068366916,0.727272467751355,0.720419198412476,0.774375943729403,0.694632873802482,0.687155989335203
0.742832404400533,0.746545103514995,0.792087135907324,0.687314307355861,0.734333270080271,0.700896796011526,0.839397342845175,0.758826718283988,0.780811989196719,0.731688398158675,0.784124823468006,0.822332647299911,0.808465669218451,0.762951878892064,0.699647202985624,0.717947363683956,0.714725361415048,0.799351325416598,0.695569357214999,0.7003375306713
0.740401211850772,0.744532708693428,0.758114539028002,0.657260575418861,0.729907753543176,0.701965316183472,0.824727399782567,0.752748902550519,0.782021073702139,0.724838834749252,0.784544501624835,0.845129971471611,0.805184911158204,0.761049865469885,0.696317429751301,0.708225003176173,0.711038850557845,0.842335400825751,0.696387064393116,0.704483663441358
0.741792250996734,0.741895611135985,0.728752389470677,0.64392110704699,0.724682270771929,0.706638485560362,0.808454919143971,0.753352943893926,0.781826220575053,0.72117384965623,0.786205214384323,0.866162283995295,0.796469544180722,0.761488000120507,0.692859349103946,0.700532657554565,0.710146223593777,0.896999811539622,0.697888660889173,0.705071588715339
0.74701161116531,0.738946688895863,0.702279579614423,0.637046131458571,0.719636207697465,0.715958031570319,0.804806281990315,0.757824708834078,0.80697442625871,0.72385075708136,0.785226284866844,0.877315022693322,0.793876187337181,0.763491466875379,0.688938759200996,0.696022534595875,0.709177456778786,0.926023755363838,0.696767914093852,0.706077626962562
0.754321219697243,0.737239163060419,0.677914796620535,0.636153241490432,0.715072005662827,0.721564291148341,0.816901119951507,0.759924466080091,0.833319364144475,0.733764873696254,0.784738487847315,0.881619790316698,0.811551511088904,0.772391024665722,0.684881695954359,0.693346110665784,0.70513491629824,0.87217825362185,0.690890736392803,0.706795567131301
0.763823425818855,0.737942719933208,0.658531906516716,0.635163534738603,0.711728131258485,0.719180940067556,0.83360025684594,0.764175067096834,0.85581210948806,0.750868252653231,0.788245396153198,0.882443657068847,0.840180591221146,0.785425558537669,0.682271976777859,0.690699195874776,0.700109168447567,0.794405481070676,0.68301454637983,0.708408943659829
0.775195549332285,0.742528221129548,0.648352910341767,0.633145142532423,0.71184920993439,0.715167320402614,0.848271476574707,0.77324792739498,0.873272098689894,0.778254135569882,0.798500951946251,0.882081932582469,0.848226428966761,0.800121613791046,0.682246995133778,0.68770196589948,0.695174756339385,0.752050265206653,0.674463496594891,0.709642548077086
0.78566369358687,0.750260454216911,0.641852022531828,0.631234122329016,0.71317160131607,0.713901505941432,0.855723555107459,0.779473447090356,0.876376907446641,0.807882050280222,0.810825689564734,0.880220689340166,0.84162289749541,0.81300856064284,0.68565903037036,0.68460601685486,0.693205848405926,0.7404275842587,0.667599399673339,0.714727685590022
0.79268773494692,0.759443448346803,0.636452767732296,0.629042507919441,0.712302006389127,0.716910027840957,0.858176095180446,0.7834055139941,0.874385619788136,0.826869834689377,0.817727177206441,0.874935970228856,0.831925122526964,0.819812311121748,0.690895088164256,0.68162630636479,0.693328793823631,0.740459133926068,0.663956805251747,0.718788364286403
0.795463854705548,0.768012441062053,0.630763510777822,0.626930240675823,0.712855700657918,0.720301970018368,0.85233157214506,0.786243929842166,0.861269130765866,0.825227270223879,0.818193687853069,0.865751866128678,0.831028666271576,0.824073433506118,0.695840329843165,0.679371430639582,0.694020317333684,0.738512395852909,0.664550511012501,0.720295070253474
0.79384079368788,0.775351206389779,0.628571853398014,0.627653366539631,0.713115249170166,0.718964364241409,0.837164443762771,0.792605883305461,0.849705409231259,0.816180302969072,0.812009602749408,0.852300948119889,0.823931234879968,0.828283330885,0.69804494968678,0.677835852287802,0.693964549245934,0.735678208557277,0.66906002842812,0.720151109313306
0.786133179836907,0.779610926231069,0.627543528139608,0.631718597855063,0.712812314581692,0.716865681844,0.820374453172572,0.796453760349658,0.826903472068465,0.823036949550968,0.8006133381598,0.838251339213882,0.80720082932648,0.833010428845316,0.697018097493509,0.677437877293283,0.693356519785775,0.735079472583712,0.675807312976439,0.72081038229503
0.772143381571979,0.777362927419245,0.62665535214064,0.638526085283541,0.714788952021782,0.71825450342851,0.811634985727478,0.79327809600524,0.796430483406141,0.825123583078006,0.788740654982962,0.826811144447748,0.801075991809987,0.83552997431101,0.69478411841388,0.678711477625197,0.693070501389216,0.736701423690688,0.680806293623852,0.723999309817664
0.75156530961821,0.766790859458116,0.626088769502426,0.646051163861495,0.717064647016981,0.719922547199964,0.818235481214851,0.785872261797887,0.753223394871094,0.812050039759096,0.777622276031956,0.818918598372456,0.803511452040934,0.833632227475663,0.691742614156756,0.682207288508714,0.694757025884368,0.734623995550528,0.684203656648845,0.725063049425875
0.728319748990121,0.751034539884086,0.626903915107266,0.652272787573893,0.716562231060051,0.71960382684165,0.831650948714531,0.779720973932659,0.720145973544687,0.790656866492796,0.766867388785093,0.816701235382602,0.807755912743287,0.828022411608701,0.686847927543112,0.687397573264456,0.697916485233228,0.72507387500175,0.690809351807812,0.723769368912717
0.704114868129327,0.733024873028036,0.628142977590689,0.656379990010929,0.714136401104993,0.72058050453826,0.840929269859226,0.771384469737341,0.697513684419542,0.763896685825291,0.757401712055552,0.822217848373136,0.80790726351898,0.827543719266741,0.680992055587,0.691961674010005,0.702132146979196,0.712965607378433,0.693300603558227,0.722900593515617
0.683816293002537,0.713317274616231,0.630580732040615,0.657319501609755,0.712698623330231,0.724973606071746,0.845252761204866,0.758457469266278,0.697361314432914,0.741768390153109,0.751792706001339,0.829839847080862,0.809619463486436,0.838575713246477,0.675343964663284,0.694333359424755,0.706815240861125,0.702954570448267,0.690702411491568,0.722171284494966
0.669101956275491,0.696182740326655,0.631192059070359,0.656639419985064,0.71238083813841,0.73089969930456,0.845992539540929,0.755964194645681,0.706783767154196,0.729185294661077,0.749275816889473,0.828628008813764,0.799369221277299,0.85413328889286,0.669679038552897,0.694440232655928,0.710306061417676,0.69554943356106,0.690816706550271,0.721712055436514
0.660054709576575,0.682483802301922,0.62996081520515,0.656411254594605,0.713008877835183,0.73128380881484,0.852048250742219,0.769096114281356,0.723879041937904,0.718316536872809,0.754230076702714,0.817969812211834,0.778398097009037,0.860767370715756,0.663683053929794,0.693251243151892,0.712968159635574,0.691293026907754,0.697956675488121,0.724323155898558
0.654686897229082,0.67181842068078,0.628433941891453,0.655017080232955,0.715244522948062,0.721575089504424,0.865436236536643,0.78668594554738,0.745822984416794,0.716069802113397,0.759217479176897,0.801445343301345,0.769150991776004,0.86019693162806,0.656078205107442,0.690206104979266,0.714867427739802,0.690833905885015,0.699929651361531,0.727246891021368
0.650491149603825,0.663182009044773,0.626537258839568,0.649914441954994,0.71654528030047,0.708120391559854,0.883337056994463,0.805218290517687,0.762476819550476,0.717496713710342,0.763086356749637,0.788673661804096,0.77603215063281,0.858677994088269,0.646846375891721,0.685586644103564,0.715886805061281,0.692774655981638,0.69691797512444,0.726229858615984
0.647564859380155,0.656088476786606,0.626211626521926,0.642611859157576,0.71514729564279,0.703371325794272,0.905701259269461,0.824986800590652,0.779090122206561,0.727922118025998,0.763854943068233,0.781410624222841,0.788206832487474,0.85620680573661,0.637707871802154,0.681492348016768,0.716896747617714,0.694832568206646,0.698200660896325,0.726337097564105
0.643780781331699,0.651373351608215,0.629424556699155,0.636985098193837,0.712851871629969,0.712073083575862,0.930159507223553,0.841732761595566,0.79818687962613,0.740910741231182,0.76240577133317,0.775203408503836,0.807037529119455,0.849756367658094,0.629261659868808,0.678431908017537,0.717008563983058,0.696274932434937,0.692980292968573,0.727586091013661
0.640360336866086,0.648078003385252,0.634178258528297,0.635349341808191,0.712088234014009,0.725177067899675,0.955626761988526,0.852649470279469,0.819085289252327,0.747414058210541,0.760768996477596,0.772605455672428,0.829587975770536,0.835977298257016,0.623869574357783,0.67518072624208,0.71436074438757,0.698496803506857,0.690630333733847,0.723249144258032
0.637316869879715,0.645109411489585,0.636969015376427,0.639299699164557,0.717438574677297,0.730998376430684,0.976452138943992,0.858193882641403,0.831914698282336,0.74445471846434,0.759280199587659,0.769196340604905,0.847649811381454,0.818750318479071,0.623473678276197,0.671310708985233,0.709047434176892,0.704374022614303,0.693025930820826,0.715892116182586
0.635262463588414,0.643118939833862,0.637281445292246,0.649095363756738,0.72585102626124,0.730042044196433,0.988724541900281,0.862164513764536,0.842477228511054,0.744195990788065,0.758117669921625,0.768660691272287,0.850265952913927,0.800245620966439,0.625801111261103,0.667198243136612,0.702195610332225,0.714191459341602,0.695679186974654,0.71484045676386
0.633133726346274,0.642617681221402,0.637809782243743,0.658352921498067,0.727476637340003,0.719302837767588,0.994971150086968,0.86372186557021,0.863027598216587,0.750364612771429,0.758506869894854,0.766881294711367,0.845383485650127,0.780185388949985,0.629029831580798,0.661823169258951,0.694801587242417,0.723559578144307,0.699705659210011,0.720091981552054
0.629772159001636,0.643090480921118,0.639191548766673,0.660750174778609,0.723106792306531,0.710708827069401,0.999674235599416,0.861448366131752,0.883118182543196,0.762221340966214,0.761401555208535,0.759937116657631,0.839339136294529,0.76339157324924,0.633716336008905,0.65504471098085,0.688814083714896,0.73108067561574,0.702127565620917,0.725963835786575
0.625806785751903,0.643117198840819,0.640485789794186,0.655577587783417,0.721290489399843,0.709723787843962,1.00232555879115,0.856155047816757,0.904872508184937,0.778138654587587,0.763434894648363,0.75125643933438,0.82521328810361,0.757926796416768,0.638439072580322,0.64938913515919,0.684275270866656,0.735607568862346,0.70549638654556,0.727843212731543
0.623276190197374,0.639766100280444,0.641938195431143,0.650933769896204,0.727374595946739,0.716466758350221,0.996046060528611,0.849175630647375,0.9478333110613,0.784349187614825,0.759011358926315,0.745603697916258,0.813294685500861,0.758417129544693,0.642545154453827,0.64601858441521,0.680032275729583,0.738922388647361,0.713516502265191,0.729235899799846
0.622800867869436,0.635687975149091,0.64230173001474,0.651034670248862,0.731747297292814,0.718928324517768,0.980913207138787,0.843041554406732,0.994023762124306,0.781499064288967,0.749945148149795,0.741535520771107,0.796347166449075,0.76095323233345,0.645744127899223,0.643516188176984,0.676913333237105,0.743783005839773,0.717805264267986,0.734468547685521
0.624422307492592,0.634594930011896,0.640548351917169,0.652152144884598,0.725921824583635,0.71398071506555,0.962686991482793,0.837757440808301,1.02993915936218,0.77053299443232,0.739397415453488,0.733159850602973,0.779278321009438,0.767177902406459,0.650475451982859,0.642006075620998,0.675801466896471,0.744402822873018,0.71799966700135,0.743423523367929
0.626195490794698,0.636197994374606,0.637749570857701,0.651999143636296,0.715981572185583,0.710354586934856,0.939019744479735,0.832829980647589,1.0470961275386,0.753533948603222,0.727900814290316,0.719746173713623,0.758588180170298,0.782936307406127,0.657986218677768,0.642013853376604,0.675964073429374,0.740022854762198,0.720146343016894,0.752438425503441
0.626891407789705,0.637838267980171,0.637464575139884,0.651192600736964,0.707727190516808,0.719434216271533,0.909238550739001,0.830845002064411,1.03983118402106,0.738857142451115,0.717841549424764,0.705756619265987,0.742431500860994,0.80970943503155,0.667338166401753,0.644171429843602,0.677204716386429,0.735149221775273,0.724067391178997,0.759773731666922
0.629120127861174,0.637621830861165,0.640549294431791,0.651068234272797,0.703104004039452,0.739786909619795,0.876103493742732,0.835218396794919,1.00581448124233,0.731960805837478,0.708318433625708,0.690460894525468,0.741000320293585,0.834686423580985,0.676887922208899,0.64815739739242,0.679829592830373,0.728698353066551,0.726193690367884,0.764767650186042
0.633768397106215,0.634010537929633,0.64616543112561,0.654286508621468,0.703191544034371,0.756611497802943,0.847296199794325,0.845552837038076,0.964065942973796,0.72649353963904,0.699620720561429,0.676825877715324,0.739836342105451,0.850193764749737,0.684461142969328,0.652717788045597,0.685109376147752,0.72183812903161,0.732021020913676,0.769491674968959
0.638815475333695,0.629233685373788,0.651596232678751,0.660201532854107,0.702854045398594,0.75759084737948,0.825357310058025,0.859831464488407,0.930490223826366,0.718632989305287,0.692282356390115,0.666231666543288,0.751876638023773,0.852736429888129,0.689858928850454,0.656860901940515,0.690621129601375,0.719680595541496,0.739666840132693,0.775624155740349
0.643891592654236,0.626005211052339,0.655572929946722,0.668176607411721,0.698065777155035,0.755655586107715,0.804313631869474,0.871905041147053,0.893983038644501,0.715817504752349,0.68430514580805,0.664606174243581,0.766722857718833,0.84502387036618,0.694223886321665,0.660267926559956,0.696198259078028,0.718740178546831,0.743574361140954,0.780995833279509
0.65286811720468,0.624169177947463,0.660018995309739,0.679620807594267,0.690149143553341,0.747281243838079,0.785030557102561,0.877324628528048,0.841565065940289,0.72451199833006,0.679638786530878,0.6671665215142,0.782207474661345,0.834687179787153,0.698839764818417,0.664440312447588,0.701618399241327,0.716159875152285,0.742955287501419,0.784179174036245
0.66131358407421,0.624741954990209,0.66489705682606,0.688416553753474,0.687039439734175,0.744548669601947,0.767875548055798,0.874294784021822,0.797148965313264,0.738557192423407,0.678798371981086,0.670682690301317,0.7954387857928,0.822669674815009,0.702859627626472,0.670741150151928,0.705109161439096,0.715532012062653,0.736791443875831,0.788625621017581
0.661645163856366,0.626629450277993,0.668796727792317,0.690728649656747,0.699027428915646,0.746044381998635,0.753985485863448,0.863868461271993,0.762247891355203,0.747977605126738,0.682724576421344,0.67538227951947,0.801138953737402,0.809211745862662,0.705950352689632,0.679260129642174,0.706808183005452,0.717568183518272,0.732406810312358,0.794307840932187
0.657426845813067,0.627656786692023,0.672220301469966,0.688383349806593,0.712844420407316,0.751350788250474,0.749522602569806,0.848782510048952,0.743756701223449,0.752036861384602,0.689227709332611,0.678222134199241,0.809678272456211,0.797341649458363,0.708120925721853,0.689725291151701,0.707654126339329,0.721822959998977,0.735560452599621,0.797160824494733
0.652518731220985,0.628560563317858,0.674067996938188,0.686054694447175,0.713895472794996,0.758365063943015,0.751477819841591,0.83266580535062,0.74345945600154,0.754445136553438,0.695951533919767,0.680799114698374,0.839505090551541,0.787182881951038,0.708729957771649,0.702029971929298,0.708783038184166,0.725947883204982,0.736089191566545,0.798631526433787
0.652060527055422,0.630527267524863,0.673805722951994,0.685726920471812,0.713185504856947,0.765531927692536,0.756068519679419,0.818599898214188,0.756456185691965,0.755425392818493,0.70010098545888,0.682269933730381,0.879170949741152,0.778953171061829,0.706842665497831,0.714957394542552,0.711247147183617,0.727265085364736,0.731992627279839,0.799926001176829
0.654094946797236,0.63427437888216,0.672312681390495,0.688313691474476,0.721121674959129,0.769304928805445,0.762036896867618,0.80868364967195,0.771758943662756,0.753975431350235,0.701868473281305,0.682048852396629,0.912270128321371,0.776278337213768,0.702284993470008,0.726439772395822,0.71450797296517,0.726337565051179,0.740753149900997,0.796962330102861
0.658347892263905,0.638499461507179,0.671182986428008,0.694146834548941,0.730721947182911,0.767137105686965,0.766647671225214,0.801698853811119,0.779422019771114,0.752335724043213,0.703230365278289,0.68058579808592,0.930702147083268,0.781346564098469,0.697223851692796,0.734415302187445,0.718002648945326,0.726305061830932,0.747526586564467,0.78687199863861
0.664656038774308,0.642292907768774,0.670264117230006,0.699512803500935,0.731801004751726,0.752409803762908,0.767624326499071,0.795761324749036,0.778035680535178,0.750119121391953,0.70568634366881,0.679515930702489,0.932834003139782,0.788605827489521,0.692747527039121,0.738920330548552,0.720922695558908,0.727419840512941,0.74492422283355,0.784264960051234
0.672591043902882,0.648105455601282,0.669292132872018,0.701258213728155,0.730578456384062,0.738990132020718,0.766246531616067,0.790998011393208,0.771005108421596,0.747263345234667,0.70533373857779,0.680299806979138,0.918565177041475,0.790475946542007,0.689756216168475,0.74114220183567,0.722514816078316,0.724583511796936,0.743316147388455,0.797774963105157
0.683002579698535,0.656268276387118,0.668605902341731,0.699835047785445,0.728887535504523,0.733956217370457,0.763975981641633,0.784137828217831,0.768073200700516,0.744900404156101,0.703462925607336,0.681119806137165,0.891439401735453,0.789462446301195,0.687505683861079,0.741618539249091,0.724105015352446,0.72062877714356,0.740953829734239,0.805575190539742
0.697269129204728,0.663695334194428,0.667546501167408,0.698436848980151,0.728232873751781,0.733878622242577,0.758320712151639,0.77555342328217,0.774798138611007,0.743146327685141,0.70040836191126,0.680779917561679,0.843908512150625,0.786319102933473,0.685141448334152,0.738205682174186,0.725583615276115,0.719850406603375,0.742025255770249,0.800294067685473
0.711344837241011,0.667877264829674,0.66781108832349,0.697547562669152,0.728537811079776,0.729582478221367,0.753760580176198,0.768284096413555,0.786466930908782,0.741510991097159,0.700874942715539,0.681421393292874,0.791341512886294,0.781119729768317,0.682344617757641,0.733772479705579,0.725571395575728,0.72692852156854,0.738252470146946,0.792244680460118
0.72421443350715,0.670071455202465,0.670517182230732,0.697043484341994,0.725055773813078,0.720795641242451,0.749986914172864,0.76200949620706,0.798038536780444,0.739747076725611,0.703942165672084,0.686558172774132,0.76204743980802,0.778272463492808,0.680002838227826,0.729572139103396,0.723407966091851,0.738648952195893,0.739081756434329,0.786907914063499
0.730692678347834,0.67104173214171,0.673255467988813,0.698346600356876,0.720994731457379,0.712661789180144,0.749900163106381,0.757058767323014,0.807892812168776,0.736156501405442,0.710097554505712,0.696749861507139,0.730198559865682,0.779090418268653,0.681293275006633,0.725125069626079,0.717612150535454,0.746639823380168,0.750897780936996,0.783355077801107
0.730706651037822,0.671287402430057,0.674519409800915,0.701730697510146,0.723631672969503,0.709234232172907,0.748935023454388,0.753183875789035,0.821610362571048,0.730848664232769,0.716818793126213,0.70928023043904,0.704465267229313,0.783055913622051,0.686539797792435,0.719739615824344,0.708826075243633,0.74719927624597,0.763660102929799,0.785647996011641
0.726316781262585,0.671963898317425,0.673859343429964,0.705459526125905,0.729335477841044,0.71056675060725,0.74310467196966,0.751470723048562,0.835579348923134,0.725575203576899,0.720999065769526,0.718998347003271,0.696791255543501,0.786540825671547,0.696634185388513,0.713276827065263,0.701190767006067,0.746308662368317,0.764907251043518,0.792661929035566
